Time(s)	SetTemp(K)	Temp(K)	HeatPower	P	I	D	
6918.51404595375	400	164.662	50	130	50	0	-1670583524.03948
6923.59480595589	400	164.741	50	130	50	0	-1670583518.95872
6928.67624402046	400	164.694	50	130	50	0	-1670583513.87729
6933.75707411766	400	165.045	50	130	50	0	-1670583508.79646
6938.82788491249	400	164.758	50	130	50	0	-1670583503.72565
6943.89906191826	400	164.896	50	130	50	0	-1670583498.65447
6948.96913194656	400	164.939	50	130	50	0	-1670583493.5844
6954.03090906143	400	164.789	50	130	50	0	-1670583488.52262
6959.11163592339	400	165.102	50	130	50	0	-1670583483.44189
6964.18747901917	400	164.968	50	130	50	0	-1670583478.36605
6969.26585698128	400	165.235	50	130	50	0	-1670583473.28767
6974.34463000298	400	164.925	50	130	50	0	-1670583468.2089
6979.42582702637	400	165.363	50	130	50	0	-1670583463.1277
6984.50670003891	400	164.958	50	130	50	0	-1670583458.04683
6989.59830904007	400	165.299	50	130	50	0	-1670583452.95522
6994.68804812431	400	165.49	50	130	50	0	-1670583447.86548
6999.75984096527	400	165.128	50	130	50	0	-1670583442.79369
7004.81998896599	400	165.576	50	130	50	0	-1670583437.73354
7009.90285992622	400	165.298	50	130	50	0	-1670583432.65067
7014.99546694756	400	165.695	50	130	50	0	-1670583427.55806
7020.07330799103	400	165.671	50	130	50	0	-1670583422.48022
7025.1338391304	400	165.62	50	130	50	0	-1670583417.41969
7030.22554898262	400	165.873	50	130	50	0	-1670583412.32798
7035.30563306808	400	165.67	50	130	50	0	-1670583407.2479
7040.38808894157	400	165.517	50	130	50	0	-1670583402.16544
7045.45779800415	400	166.011	50	130	50	0	-1670583397.09573
7050.52988409996	400	165.648	50	130	50	0	-1670583392.02365
7055.60071897507	400	165.936	50	130	50	0	-1670583386.95281
7060.67118906975	400	165.932	50	130	50	0	-1670583381.88234
7065.75179505348	400	166.06	166.06	130	50	0	-1670583376.80173
7070.85280203819	400	166.042	50	130	50	0	-1670583371.70073
7075.92387008667	400	166.028	50	130	50	0	-1670583366.62966
7081.00480413437	400	166.046	50	130	50	0	-1670583361.54873
7086.1029920578	400	166.213	50	130	50	0	-1670583356.45054
7091.18755793571	400	166.062	50	130	50	0	-1670583351.36597
7096.2577791214	400	166.257	50	130	50	0	-1670583346.29575
7101.32923197746	400	166.299	50	130	50	0	-1670583341.2243
7106.42056393623	400	166.274	50	130	50	0	-1670583336.13297
7111.50144195557	400	166.521	50	130	50	0	-1670583331.05209
7116.5723991394	400	166.424	50	130	50	0	-1670583325.98113
7121.64332890511	400	166.38	50	130	50	0	-1670583320.9102
7126.72543692589	400	166.805	50	130	50	0	-1670583315.82809
7131.82521605492	400	166.421	50	130	50	0	-1670583310.72831
7136.89622306824	400	166.801	50	130	50	0	-1670583305.65731
7141.96728610992	400	166.557	50	130	50	0	-1670583300.58624
7147.03822994232	400	166.887	50	130	50	0	-1670583295.5153
7152.1293129921	400	166.947	50	130	50	0	-1670583290.42422
7157.21924495697	400	166.684	50	130	50	0	-1670583285.33429
7162.30098390579	400	167.175	50	130	50	0	-1670583280.25255
7167.3718829155	400	166.643	50	130	50	0	-1670583275.18165
7172.44282197952	400	166.966	50	130	50	0	-1670583270.11071
7177.52415204048	400	166.997	50	130	50	0	-1670583265.02938
7182.60451793671	400	166.849	50	130	50	0	-1670583259.94901
7187.68685507774	400	167.075	50	130	50	0	-1670583254.86667
7192.77680706978	400	167.029	50	130	50	0	-1670583249.77672
7197.84730005264	400	167.059	50	130	50	0	-1670583244.70623
7202.92922592163	400	167.068	50	130	50	0	-1670583239.6243
7208.0100479126	400	167.338	50	130	50	0	-1670583234.54348
7213.08046412468	400	167.235	50	130	50	0	-1670583229.47307
7218.17126202583	400	167.051	50	130	50	0	-1670583224.38227
7223.24329400063	400	167.026	50	130	50	0	-1670583219.31024
7228.31404709816	400	167.445	50	130	50	0	-1670583214.23948
7233.37484192848	400	167.463	50	130	50	0	-1670583209.17869
7238.44606804848	400	167.254	50	130	50	0	-1670583204.10746
7243.51615905762	400	167.691	50	130	50	0	-1670583199.03737
7248.58778691292	400	167.364	50	130	50	0	-1670583193.96574
7253.6687951088	400	167.782	50	130	50	0	-1670583188.88473
7258.73991703987	400	167.429	50	130	50	0	-1670583183.81361
7263.81092691422	400	167.896	50	130	50	0	-1670583178.7426
7268.88195800781	400	167.752	50	130	50	0	-1670583173.67157
7273.95284891129	400	167.831	50	130	50	0	-1670583168.60068
7279.02387213707	400	167.86	50	130	50	0	-1670583163.52966
7284.10412693024	400	167.76	50	130	50	0	-1670583158.4494
7289.1756310463	400	168.05	50	130	50	0	-1670583153.3779
7294.24646306038	400	168.055	50	130	50	0	-1670583148.30707
7299.31834602356	400	167.923	50	130	50	0	-1670583143.23518
7304.38859295845	400	168.239	50	130	50	0	-1670583138.16494
7309.45937490463	400	167.967	50	130	50	0	-1670583133.09416
7314.5304889679	400	168.228	50	130	50	0	-1670583128.02304
7319.60150694847	400	168.053	50	130	50	0	-1670583122.95202
7324.67255210876	400	168.366	50	130	50	0	-1670583117.88098
7329.74339103699	400	168.134	50	130	50	0	-1670583112.81014
7334.82392907143	400	168.386	50	130	50	0	-1670583107.7296
7339.90513110161	400	168.178	50	130	50	0	-1670583102.6484
7344.9765560627	400	168.558	50	130	50	0	-1670583097.57697
7350.04032492638	400	168.283	50	130	50	0	-1670583092.51321
7355.10835695267	400	168.403	50	130	50	0	-1670583087.44517
7360.17860198021	400	168.706	50	130	50	0	-1670583082.37493
7365.26045703888	400	168.437	50	130	50	0	-1670583077.29307
7370.34053301811	400	168.815	50	130	50	0	-1670583072.213
7375.43221902847	400	168.503	50	130	50	0	-1670583067.12131
7380.52314400673	400	168.796	50	130	50	0	-1670583062.03039
7385.61415505409	400	168.637	50	130	50	0	-1670583056.93937
7390.70502901077	400	169	50	130	50	0	-1670583051.8485
7395.7780649662	400	168.67	50	130	50	0	-1670583046.77547
7400.83651304245	400	168.929	50	130	50	0	-1670583041.71702
7405.91788911819	400	168.927	50	130	50	0	-1670583036.63564
7410.98898792267	400	169.002	50	130	50	0	-1670583031.56454
7416.08001899719	400	169.073	50	130	50	0	-1670583026.47351
7421.16115903854	400	169.138	50	130	50	0	-1670583021.39237
7426.25457596779	400	169.276	50	130	50	0	-1670583016.29895
7431.3329679966	400	169.329	50	130	50	0	-1670583011.22056
7436.40973711014	400	169.06	50	130	50	0	-1670583006.14379
7441.4940340519	400	169.358	50	130	50	0	-1670583001.0595
7446.55516600609	400	169.062	50	130	50	0	-1670582995.99836
7451.63697004318	400	169.495	50	130	50	0	-1670582990.91656
7456.70768809319	400	169.277	50	130	50	0	-1670582985.84584
7461.78905391693	400	169.46	50	130	50	0	-1670582980.76448
7466.85928010941	169.351	169.351	169.351	50	--	--	-1670582975.69425
7471.94089508057	400	169.581	50	130	50	0	-1670582970.61263
7477.0218091011	400	169.324	50	130	50	0	-1670582965.53172
7482.0934419632	400	169.721	50	130	50	0	-1670582960.46009
7487.16380596161	400	169.582	50	130	50	0	-1670582955.38972
7492.23443508148	400	169.743	50	130	50	0	-1670582950.31909
7497.30520510674	400	169.667	50	130	50	0	-1670582945.24832
7502.36655497551	400	169.76	50	130	50	0	-1670582940.18698
7507.44687700272	400	169.655	50	130	50	0	-1670582935.10665
7512.52018713951	400	170.012	50	130	50	0	-1670582930.03334
7517.60022997856	400	169.886	50	130	50	0	-1670582924.9533
7522.66966509819	400	169.72	50	130	50	0	-1670582919.88386
7527.75130105019	400	170.132	50	130	50	0	-1670582914.80223
7532.83237409592	400	169.819	50	130	50	0	-1670582909.72116
7537.90316510201	400	170.18	50	130	50	0	-1670582904.65036
7542.96347093582	400	169.903	50	130	50	0	-1670582899.59006
