,Time(s),SetTemp(K),Temp(K),HeatPower,P,I,D
8663,1670562507.357948,80.0,257.152,20.0,130.0,50.0,0.0
8664,1670562512.4297152,80.0,257.142,20.0,130.0,50.0,0.0
8665,1670562517.4987,80.0,257.189,20.0,130.0,50.0,0.0
8666,1670562522.5792391,80.0,257.189,20.0,130.0,50.0,0.0
8667,1670562527.644483,80.0,257.203,20.0,130.0,50.0,0.0
8668,1670562532.7333019,80.0,257.212,20.0,130.0,50.0,0.0
8669,1670562537.822724,80.0,257.17400000000004,20.0,130.0,50.0,0.0
8670,1670562542.913578,80.0,257.225,20.0,130.0,50.0,0.0
8671,1670562547.994616,80.0,257.253,20.0,130.0,50.0,0.0
8672,1670562553.0654,80.0,257.268,20.0,130.0,50.0,0.0
8673,1670562558.136723,80.0,257.262,20.0,130.0,50.0,0.0
8674,1670562563.216711,80.0,257.218,20.0,130.0,50.0,0.0
8675,1670562568.298883,80.0,257.27299999999997,20.0,130.0,50.0,0.0
8676,1670562573.389451,80.0,257.314,20.0,130.0,50.0,0.0
8677,1670562578.449652,80.0,257.27,20.0,130.0,50.0,0.0
8678,1670562583.540551,80.0,257.284,20.0,130.0,50.0,0.0
8679,1670562588.611912,80.0,257.329,20.0,130.0,50.0,0.0
8680,1670562593.70316,80.0,257.328,20.0,130.0,50.0,0.0
8681,1670562598.783585,80.0,257.346,20.0,130.0,50.0,0.0
8682,1670562603.8551369,80.0,257.311,20.0,130.0,50.0,0.0
8683,1670562608.936031,80.0,257.335,20.0,130.0,50.0,0.0
8684,1670562614.009011,80.0,257.379,20.0,130.0,50.0,0.0
8685,1670562619.0909278,80.0,257.38,20.0,130.0,50.0,0.0
8686,1670562624.1518302,80.0,257.375,20.0,130.0,50.0,0.0
8687,1670562629.251076,80.0,257.397,20.0,130.0,50.0,0.0
8688,1670562634.361165,80.0,257.432,20.0,130.0,50.0,0.0
8689,1670562639.44445,80.0,257.438,20.0,130.0,50.0,0.0
8690,1670562644.5335732,80.0,257.466,20.0,130.0,50.0,0.0
8691,1670562649.603617,80.0,257.496,20.0,130.0,50.0,0.0
8692,1670562654.664487,80.0,257.518,20.0,130.0,50.0,0.0
8693,1670562659.745534,80.0,257.493,20.0,130.0,50.0,0.0
8694,1670562664.827468,80.0,257.472,20.0,130.0,50.0,0.0
8695,1670562669.913251,80.0,257.503,20.0,130.0,50.0,0.0
8696,1670562674.988812,80.0,257.494,20.0,130.0,50.0,0.0
8697,1670562680.0600052,80.0,257.519,20.0,130.0,50.0,0.0
8698,1670562685.140265,80.0,257.492,20.0,130.0,50.0,0.0
8699,1670562690.221792,80.0,257.54,20.0,130.0,50.0,0.0
8700,1670562695.3026528,80.0,257.532,20.0,130.0,50.0,0.0
8701,1670562700.3639119,80.0,257.524,20.0,130.0,50.0,0.0
8702,1670562705.444205,80.0,257.507,20.0,130.0,50.0,0.0
8703,1670562710.5256789,80.0,257.524,25.0,130.0,50.0,0.0
8704,1670562715.606797,80.0,257.63,25.0,130.0,50.0,0.0
8705,1670562720.679331,80.0,257.69,25.0,130.0,50.0,0.0
8706,1670562725.749447,80.0,257.829,25.0,130.0,50.0,0.0
8707,1670562730.8294358,80.0,257.962,25.0,130.0,50.0,0.0
8708,1670562735.9104779,80.0,257.978,25.0,130.0,50.0,0.0
8709,1670562740.991997,80.0,258.105,25.0,130.0,50.0,0.0
8710,1670562746.0632188,80.0,258.197,25.0,130.0,50.0,0.0
8711,1670562751.133641,80.0,258.298,25.0,130.0,50.0,0.0
8712,1670562756.214857,80.0,258.36,25.0,130.0,50.0,0.0
8713,1670562761.294873,80.0,258.367,25.0,130.0,50.0,0.0
8714,1670562766.356545,80.0,258.443,25.0,130.0,50.0,0.0
8715,1670562771.437445,80.0,258.502,25.0,130.0,50.0,0.0
8716,1670562776.5182881,80.0,258.529,25.0,130.0,50.0,0.0
8717,1670562781.600409,80.0,258.548,25.0,130.0,50.0,0.0
8718,1670562786.700758,80.0,258.632,25.0,130.0,50.0,0.0
8719,1670562791.77095,80.0,258.695,25.0,130.0,50.0,0.0
8720,1670562796.864131,80.0,258.718,25.0,130.0,50.0,0.0
8721,1670562801.952875,80.0,258.74,25.0,130.0,50.0,0.0
8722,1670562807.033991,80.0,258.82,25.0,130.0,50.0,0.0
8723,1670562812.1066642,80.0,258.846,25.0,130.0,50.0,0.0
8724,1670562817.1863859,80.0,258.908,25.0,130.0,50.0,0.0
8725,1670562822.247232,80.0,258.983,25.0,130.0,50.0,0.0
8726,1670562827.307952,80.0,259.066,25.0,130.0,50.0,0.0
8727,1670562832.384008,80.0,259.126,25.0,130.0,50.0,0.0
8728,1670562837.467211,80.0,259.187,25.0,130.0,50.0,0.0
8729,1670562842.550711,80.0,259.27299999999997,25.0,130.0,50.0,0.0
8730,1670562847.636519,80.0,259.269,25.0,130.0,50.0,0.0
8731,1670562852.744159,80.0,259.268,25.0,130.0,50.0,0.0
8732,1670562857.833958,80.0,259.35200000000003,25.0,130.0,50.0,0.0
8733,1670562862.915266,80.0,259.433,25.0,130.0,50.0,0.0
8734,1670562867.986467,80.0,259.493,25.0,130.0,50.0,0.0
8735,1670562873.072093,80.0,259.547,25.0,130.0,50.0,0.0
8736,1670562878.168259,80.0,259.587,25.0,130.0,50.0,0.0
8737,1670562883.2390099,80.0,259.59,25.0,130.0,50.0,0.0
8738,1670562888.329474,80.0,259.645,25.0,130.0,50.0,0.0
8739,1670562893.430443,80.0,259.73900000000003,25.0,130.0,50.0,0.0
8740,1670562898.521708,80.0,259.778,25.0,130.0,50.0,0.0
8741,1670562903.593351,80.0,259.85200000000003,25.0,130.0,50.0,0.0
8742,1670562908.66382,80.0,259.845,25.0,130.0,50.0,0.0
8743,1670562913.7253768,80.0,259.918,25.0,130.0,50.0,0.0
8744,1670562918.80627,80.0,259.889,25.0,130.0,50.0,0.0
8745,1670562923.907073,80.0,260.002,25.0,130.0,50.0,0.0
8746,1670562928.967543,80.0,260.08299999999997,25.0,130.0,50.0,0.0
8747,1670562934.049273,80.0,260.147,25.0,130.0,50.0,0.0
8748,1670562939.13957,80.0,260.193,25.0,130.0,50.0,0.0
8749,1670562944.2240698,80.0,260.245,25.0,130.0,50.0,0.0
8750,1670562949.3121538,80.0,260.215,25.0,130.0,50.0,0.0
8751,1670562954.382772,80.0,260.241,25.0,130.0,50.0,0.0
8752,1670562959.489499,80.0,260.243,25.0,130.0,50.0,0.0
8753,1670562964.584515,80.0,260.36,25.0,130.0,50.0,0.0
8754,1670562969.6655529,80.0,260.448,25.0,130.0,50.0,0.0
8755,1670562974.747123,80.0,260.485,25.0,130.0,50.0,0.0
8756,1670562979.8343642,80.0,260.54900000000004,25.0,130.0,50.0,0.0
8757,1670562984.898648,80.0,260.63,25.0,130.0,50.0,0.0
8758,1670562989.989463,80.0,260.557,25.0,130.0,50.0,0.0
8759,1670562995.060756,80.0,260.60200000000003,25.0,130.0,50.0,0.0
8760,1670563000.141429,80.0,260.635,25.0,130.0,50.0,0.0
8761,1670563005.222697,80.0,260.724,25.0,130.0,50.0,0.0
8762,1670563010.283551,80.0,260.752,25.0,130.0,50.0,0.0
8763,1670563015.364717,80.0,260.817,25.0,130.0,50.0,0.0
8764,1670563020.4482038,80.0,260.86400000000003,25.0,130.0,50.0,0.0
8765,1670563025.546495,80.0,260.922,25.0,130.0,50.0,0.0
8766,1670563030.627216,80.0,261.0,25.0,130.0,50.0,0.0
8767,1670563035.718456,80.0,261.048,25.0,130.0,50.0,0.0
8768,1670563040.7898118,80.0,261.098,25.0,130.0,50.0,0.0
8769,1670563045.8911538,80.0,261.123,25.0,130.0,50.0,0.0
8770,1670563050.977698,80.0,261.2,25.0,130.0,50.0,0.0
8771,1670563056.062383,80.0,261.27099999999996,25.0,130.0,50.0,0.0
8772,1670563061.133502,80.0,261.283,25.0,130.0,50.0,0.0
8773,1670563066.203959,80.0,261.306,25.0,130.0,50.0,0.0
8774,1670563071.285373,80.0,261.233,25.0,130.0,50.0,0.0
8775,1670563076.355856,80.0,261.33099999999996,25.0,130.0,50.0,0.0
8776,1670563081.427139,80.0,261.39599999999996,25.0,130.0,50.0,0.0
8777,1670563086.498261,80.0,261.395,25.0,130.0,50.0,0.0
8778,1670563091.569501,80.0,261.457,25.0,130.0,50.0,0.0
8779,1670563096.662265,80.0,261.543,25.0,130.0,50.0,0.0
8780,1670563101.750959,80.0,261.617,25.0,130.0,50.0,0.0
8781,1670563106.846282,80.0,261.658,25.0,130.0,50.0,0.0
8782,1670563111.923921,80.0,261.697,25.0,130.0,50.0,0.0
8783,1670563117.034653,80.0,261.747,25.0,130.0,50.0,0.0
8784,1670563122.102214,80.0,261.79200000000003,25.0,130.0,50.0,0.0
8785,1670563127.186826,80.0,261.873,25.0,130.0,50.0,0.0
8786,1670563132.2873359,80.0,261.923,25.0,130.0,50.0,0.0
8787,1670563137.358044,80.0,261.973,25.0,130.0,50.0,0.0
8788,1670563142.438865,80.0,261.991,25.0,130.0,50.0,0.0
8789,1670563147.51164,80.0,261.987,25.0,130.0,50.0,0.0
8790,1670563152.6308029,80.0,262.04,25.0,130.0,50.0,0.0
8791,1670563157.731719,80.0,262.13599999999997,25.0,130.0,50.0,0.0
8792,1670563162.802844,80.0,262.147,25.0,130.0,50.0,0.0
8793,1670563167.874441,80.0,262.194,25.0,130.0,50.0,0.0
8794,1670563172.952811,80.0,262.204,25.0,130.0,50.0,0.0
8795,1670563178.026006,80.0,262.303,25.0,130.0,50.0,0.0
8796,1670563183.108492,80.0,262.236,25.0,130.0,50.0,0.0
8797,1670563188.1884232,80.0,262.301,25.0,130.0,50.0,0.0
8798,1670563193.2692552,80.0,262.355,25.0,130.0,50.0,0.0
8799,1670563198.34737,80.0,262.413,25.0,130.0,50.0,0.0
8800,1670563203.41123,80.0,262.509,25.0,130.0,50.0,0.0
8801,1670563208.527068,80.0,262.45,25.0,130.0,50.0,0.0
8802,1670563213.6830711,80.0,262.531,25.0,130.0,50.0,0.0
8803,1670563218.754283,80.0,262.546,25.0,130.0,50.0,0.0
8804,1670563223.835516,80.0,262.628,25.0,130.0,50.0,0.0
8805,1670563228.915941,80.0,262.628,25.0,130.0,50.0,0.0
8806,1670563233.996939,80.0,262.711,25.0,130.0,50.0,0.0
8807,1670563239.080529,80.0,262.777,25.0,130.0,50.0,0.0
8808,1670563244.169084,80.0,262.856,25.0,130.0,50.0,0.0
8809,1670563249.250316,80.0,262.86,25.0,130.0,50.0,0.0
8810,1670563254.3312712,80.0,262.89099999999996,25.0,130.0,50.0,0.0
8811,1670563259.411833,80.0,262.959,25.0,130.0,50.0,0.0
8812,1670563264.502692,80.0,263.014,25.0,130.0,50.0,0.0
8813,1670563269.603274,80.0,263.075,25.0,130.0,50.0,0.0
8814,1670563274.695276,80.0,263.106,25.0,130.0,50.0,0.0
8815,1670563279.777478,80.0,263.152,25.0,130.0,50.0,0.0
8816,1670563284.866806,80.0,263.226,25.0,130.0,50.0,0.0
8817,1670563289.947551,80.0,263.26,25.0,130.0,50.0,0.0
8818,1670563295.04375,80.0,263.311,25.0,130.0,50.0,0.0
8819,1670563300.162823,80.0,263.35400000000004,25.0,130.0,50.0,0.0
8820,1670563305.2508788,80.0,263.336,25.0,130.0,50.0,0.0
8821,1670563310.327857,80.0,263.31,25.0,130.0,50.0,0.0
8822,1670563315.4231632,80.0,263.42,25.0,130.0,50.0,0.0
8823,1670563320.514022,80.0,263.46299999999997,25.0,130.0,50.0,0.0
8824,1670563325.600315,80.0,263.54,25.0,130.0,50.0,0.0
8825,1670563330.675914,80.0,263.55,25.0,130.0,50.0,0.0
8826,1670563335.7565641,80.0,263.606,25.0,130.0,50.0,0.0
8827,1670563340.8278391,80.0,263.605,25.0,130.0,50.0,0.0
8828,1670563345.8991358,80.0,263.69599999999997,25.0,130.0,50.0,0.0
8829,1670563350.969182,80.0,263.746,25.0,130.0,50.0,0.0
8830,1670563356.051321,80.0,263.805,25.0,130.0,50.0,0.0
8831,1670563361.151448,80.0,263.78700000000003,25.0,130.0,50.0,0.0
8832,1670563366.2222831,80.0,263.85,25.0,130.0,50.0,0.0
8833,1670563371.314174,80.0,263.887,25.0,130.0,50.0,0.0
8834,1670563376.424523,80.0,263.97,25.0,130.0,50.0,0.0
8835,1670563381.504996,80.0,263.96299999999997,25.0,130.0,50.0,0.0
8836,1670563386.58606,80.0,264.04,25.0,130.0,50.0,0.0
8837,1670563391.656991,80.0,264.084,25.0,130.0,50.0,0.0
8838,1670563396.718744,80.0,264.10900000000004,25.0,130.0,50.0,0.0
8839,1670563401.799937,80.0,264.062,25.0,130.0,50.0,0.0
8840,1670563406.8805661,80.0,264.132,25.0,130.0,50.0,0.0
8841,1670563411.9513981,80.0,264.195,25.0,130.0,50.0,0.0
8842,1670563417.0405462,80.0,264.27099999999996,25.0,130.0,50.0,0.0
8843,1670563422.1690981,80.0,264.327,25.0,130.0,50.0,0.0
8844,1670563427.2540212,80.0,264.38,25.0,130.0,50.0,0.0
8845,1670563432.338443,80.0,264.392,25.0,130.0,50.0,0.0
8846,1670563437.411621,80.0,264.44,25.0,130.0,50.0,0.0
8847,1670563442.4975321,80.0,264.501,25.0,130.0,50.0,0.0
8848,1670563447.580496,80.0,264.46,25.0,130.0,50.0,0.0
8849,1670563452.653154,80.0,264.51599999999996,25.0,130.0,50.0,0.0
8850,1670563457.759435,80.0,264.55400000000003,25.0,130.0,50.0,0.0
8851,1670563462.85105,80.0,264.627,25.0,130.0,50.0,0.0
8852,1670563467.966984,80.0,264.672,25.0,130.0,50.0,0.0
8853,1670563473.062689,80.0,264.72700000000003,25.0,130.0,50.0,0.0
8854,1670563478.134544,80.0,264.736,25.0,130.0,50.0,0.0
8855,1670563483.234914,80.0,264.783,25.0,130.0,50.0,0.0
8856,1670563488.316109,80.0,264.846,25.0,130.0,50.0,0.0
8857,1670563493.397398,80.0,264.875,25.0,130.0,50.0,0.0
8858,1670563498.468264,80.0,264.884,25.0,130.0,50.0,0.0
8859,1670563503.549081,80.0,264.935,25.0,130.0,50.0,0.0
8860,1670563508.62069,80.0,264.98400000000004,25.0,130.0,50.0,0.0
8861,1670563513.7110891,80.0,265.065,25.0,130.0,50.0,0.0
8862,1670563518.792136,80.0,265.09,25.0,130.0,50.0,0.0
8863,1670563523.882905,80.0,265.144,25.0,130.0,50.0,0.0
8864,1670563528.97437,80.0,265.187,25.0,130.0,50.0,0.0
8865,1670563534.034587,80.0,265.225,25.0,130.0,50.0,0.0
8866,1670563539.156219,80.0,265.257,25.0,130.0,50.0,0.0
8867,1670563544.227829,80.0,265.231,25.0,130.0,50.0,0.0
8868,1670563549.323821,80.0,265.296,25.0,130.0,50.0,0.0
8869,1670563554.41884,80.0,265.329,25.0,130.0,50.0,0.0
8870,1670563559.513746,80.0,265.377,25.0,130.0,50.0,0.0
8871,1670563564.587698,80.0,265.45,25.0,130.0,50.0,0.0
8872,1670563569.672255,80.0,265.455,25.0,130.0,50.0,0.0
8873,1670563574.743098,80.0,265.51,25.0,130.0,50.0,0.0
8874,1670563579.823335,80.0,265.504,25.0,130.0,50.0,0.0
8875,1670563584.915544,80.0,265.546,25.0,130.0,50.0,0.0
8876,1670563590.0217519,80.0,265.625,25.0,130.0,50.0,0.0
8877,1670563595.124005,80.0,265.698,25.0,130.0,50.0,0.0
8878,1670563600.197973,80.0,265.759,25.0,130.0,50.0,0.0
8879,1670563605.281172,80.0,265.748,25.0,130.0,50.0,0.0
8880,1670563610.369692,80.0,265.736,25.0,130.0,50.0,0.0
8881,1670563615.461261,80.0,265.769,25.0,130.0,50.0,0.0
8882,1670563620.561482,80.0,265.744,25.0,130.0,50.0,0.0
8883,1670563625.649119,80.0,265.853,25.0,130.0,50.0,0.0
8884,1670563630.735487,80.0,265.925,25.0,130.0,50.0,0.0
8885,1670563635.8224,80.0,265.985,25.0,130.0,50.0,0.0
8886,1670563640.907125,80.0,266.01599999999996,25.0,130.0,50.0,0.0
8887,1670563645.976675,80.0,266.074,25.0,130.0,50.0,0.0
8888,1670563651.037751,80.0,266.08799999999997,25.0,130.0,50.0,0.0
8889,1670563656.138479,80.0,266.115,25.0,130.0,50.0,0.0
8890,1670563661.239947,80.0,266.084,25.0,130.0,50.0,0.0
8891,1670563666.330487,80.0,266.164,25.0,130.0,50.0,0.0
8892,1670563671.405247,80.0,266.211,25.0,130.0,50.0,0.0
8893,1670563676.462364,80.0,266.272,25.0,130.0,50.0,0.0
8894,1670563681.543303,80.0,266.33099999999996,25.0,130.0,50.0,0.0
8895,1670563686.625159,80.0,266.315,25.0,130.0,50.0,0.0
8896,1670563691.696042,80.0,266.389,25.0,130.0,50.0,0.0
8897,1670563696.786937,80.0,266.452,25.0,130.0,50.0,0.0
8898,1670563701.874969,80.0,266.45599999999996,25.0,130.0,50.0,0.0
8899,1670563706.948278,80.0,266.435,25.0,130.0,50.0,0.0
8900,1670563712.029619,80.0,266.509,25.0,130.0,50.0,0.0
8901,1670563717.128479,80.0,266.567,25.0,130.0,50.0,0.0
8902,1670563722.212309,80.0,266.5,25.0,130.0,50.0,0.0
8903,1670563727.282394,80.0,266.514,25.0,130.0,50.0,0.0
8904,1670563732.3576539,80.0,266.626,25.0,130.0,50.0,0.0
8905,1670563737.445283,80.0,266.67400000000004,25.0,130.0,50.0,0.0
8906,1670563742.5271132,80.0,266.73900000000003,25.0,130.0,50.0,0.0
8907,1670563747.6058462,80.0,266.723,25.0,130.0,50.0,0.0
8908,1670563752.6977391,80.0,266.807,25.0,130.0,50.0,0.0
8909,1670563757.7884321,80.0,266.823,25.0,130.0,50.0,0.0
8910,1670563762.871118,80.0,266.897,25.0,130.0,50.0,0.0
8911,1670563767.975527,80.0,266.966,25.0,130.0,50.0,0.0
8912,1670563773.081244,80.0,266.978,25.0,130.0,50.0,0.0
8913,1670563778.142318,80.0,266.94,25.0,130.0,50.0,0.0
8914,1670563783.2235029,80.0,266.969,25.0,130.0,50.0,0.0
8915,1670563788.314309,80.0,267.031,25.0,130.0,50.0,0.0
8916,1670563793.385343,80.0,267.028,25.0,130.0,50.0,0.0
8917,1670563798.4572802,80.0,267.097,25.0,130.0,50.0,0.0
8918,1670563803.537154,80.0,267.14,25.0,130.0,50.0,0.0
8919,1670563808.62782,80.0,267.14099999999996,25.0,130.0,50.0,0.0
8920,1670563813.7088609,80.0,267.224,25.0,130.0,50.0,0.0
8921,1670563818.789664,80.0,267.233,25.0,130.0,50.0,0.0
8922,1670563823.8610198,80.0,267.314,25.0,130.0,50.0,0.0
8923,1670563828.942346,80.0,267.374,25.0,130.0,50.0,0.0
8924,1670563834.0434132,80.0,267.4,25.0,130.0,50.0,0.0
8925,1670563839.133612,80.0,267.45599999999996,25.0,130.0,50.0,0.0
8926,1670563844.205077,80.0,267.51,25.0,130.0,50.0,0.0
8927,1670563849.282371,80.0,267.483,25.0,130.0,50.0,0.0
8928,1670563854.387259,80.0,267.565,25.0,130.0,50.0,0.0
8929,1670563859.448462,80.0,267.541,25.0,130.0,50.0,0.0
8930,1670563864.528754,80.0,267.608,25.0,130.0,50.0,0.0
8931,1670563869.619678,80.0,267.66900000000004,25.0,130.0,50.0,0.0
8932,1670563874.701417,80.0,267.709,25.0,130.0,50.0,0.0
8933,1670563879.781316,80.0,267.775,25.0,130.0,50.0,0.0
8934,1670563884.893966,80.0,267.82599999999996,25.0,130.0,50.0,0.0
8935,1670563889.953985,80.0,267.874,25.0,130.0,50.0,0.0
8936,1670563895.034681,80.0,267.853,25.0,130.0,50.0,0.0
8937,1670563900.112673,80.0,267.765,25.0,130.0,50.0,0.0
8938,1670563905.196833,80.0,267.83099999999996,25.0,130.0,50.0,0.0
8939,1670563910.267833,80.0,267.89099999999996,25.0,130.0,50.0,0.0
8940,1670563915.348986,80.0,267.969,25.0,130.0,50.0,0.0
8941,1670563920.43474,80.0,267.978,25.0,130.0,50.0,0.0
8942,1670563925.53032,80.0,267.942,25.0,130.0,50.0,0.0
8943,1670563930.601973,80.0,267.98,25.0,130.0,50.0,0.0
8944,1670563935.662418,80.0,268.089,25.0,130.0,50.0,0.0
8945,1670563940.752024,80.0,268.123,25.0,130.0,50.0,0.0
8946,1670563945.843683,80.0,268.173,25.0,130.0,50.0,0.0
8947,1670563950.925555,80.0,268.23400000000004,25.0,130.0,50.0,0.0
8948,1670563956.0010462,80.0,268.255,25.0,130.0,50.0,0.0
8949,1670563961.098073,80.0,268.237,25.0,130.0,50.0,0.0
8950,1670563966.1586869,80.0,268.27099999999996,25.0,130.0,50.0,0.0
8951,1670563971.23968,80.0,268.347,25.0,130.0,50.0,0.0
8952,1670563976.329248,80.0,268.41200000000003,25.0,130.0,50.0,0.0
8953,1670563981.4109368,80.0,268.439,25.0,130.0,50.0,0.0
8954,1670563986.482666,80.0,268.49,25.0,130.0,50.0,0.0
8955,1670563991.5635722,80.0,268.553,25.0,130.0,50.0,0.0
8956,1670563996.651919,80.0,268.546,25.0,130.0,50.0,0.0
8957,1670564001.735507,80.0,268.627,25.0,130.0,50.0,0.0
8958,1670564006.826943,80.0,268.637,25.0,130.0,50.0,0.0
8959,1670564011.9132972,80.0,268.685,25.0,130.0,50.0,0.0
8960,1670564017.018098,80.0,268.757,25.0,130.0,50.0,0.0
8961,1670564022.129052,80.0,268.723,25.0,130.0,50.0,0.0
8962,1670564027.244126,80.0,268.802,25.0,130.0,50.0,0.0
8963,1670564032.321634,80.0,268.816,25.0,130.0,50.0,0.0
8964,1670564037.402757,80.0,268.89799999999997,25.0,130.0,50.0,0.0
8965,1670564042.475344,80.0,268.895,25.0,130.0,50.0,0.0
8966,1670564047.5552151,80.0,268.85900000000004,25.0,130.0,50.0,0.0
8967,1670564052.635027,80.0,268.89799999999997,25.0,130.0,50.0,0.0
8968,1670564057.737567,80.0,268.987,25.0,130.0,50.0,0.0
8969,1670564062.807074,80.0,269.035,25.0,130.0,50.0,0.0
8970,1670564067.899386,80.0,269.048,25.0,130.0,50.0,0.0
8971,1670564072.9688551,80.0,269.11,25.0,130.0,50.0,0.0
8972,1670564078.072181,80.0,269.123,25.0,130.0,50.0,0.0
8973,1670564083.1512358,80.0,269.097,25.0,130.0,50.0,0.0
8974,1670564088.240141,80.0,269.18,25.0,130.0,50.0,0.0
8975,1670564093.3129551,80.0,269.152,25.0,130.0,50.0,0.0
8976,1670564098.404204,80.0,269.238,25.0,130.0,50.0,0.0
8977,1670564103.477795,80.0,269.27299999999997,25.0,130.0,50.0,0.0
8978,1670564108.559912,80.0,269.256,25.0,130.0,50.0,0.0
8979,1670564113.6458,80.0,269.323,25.0,130.0,50.0,0.0
8980,1670564118.71755,80.0,269.379,25.0,130.0,50.0,0.0
8981,1670564123.799919,80.0,269.41700000000003,25.0,130.0,50.0,0.0
8982,1670564128.892584,80.0,269.39799999999997,25.0,130.0,50.0,0.0
8983,1670564133.9810529,80.0,269.48,25.0,130.0,50.0,0.0
8984,1670564139.07225,80.0,269.551,25.0,130.0,50.0,0.0
8985,1670564144.153196,80.0,269.55400000000003,25.0,130.0,50.0,0.0
8986,1670564149.234116,80.0,269.548,25.0,130.0,50.0,0.0
8987,1670564154.315334,80.0,269.58799999999997,25.0,130.0,50.0,0.0
8988,1670564159.386215,80.0,269.592,25.0,130.0,50.0,0.0
8989,1670564164.500283,80.0,269.675,25.0,130.0,50.0,0.0
8990,1670564169.5684938,80.0,269.658,25.0,130.0,50.0,0.0
8991,1670564174.658821,80.0,269.759,25.0,130.0,50.0,0.0
8992,1670564179.7470279,80.0,269.744,25.0,130.0,50.0,0.0
8993,1670564184.841045,80.0,269.807,25.0,130.0,50.0,0.0
8994,1670564189.932169,80.0,269.85200000000003,25.0,130.0,50.0,0.0
8995,1670564195.016166,80.0,269.881,25.0,130.0,50.0,0.0
8996,1670564200.0920901,80.0,269.94599999999997,25.0,130.0,50.0,0.0
8997,1670564205.174995,80.0,269.92,25.0,130.0,50.0,0.0
8998,1670564210.255785,80.0,269.894,25.0,130.0,50.0,0.0
8999,1670564215.327039,80.0,269.95099999999996,25.0,130.0,50.0,0.0
9000,1670564220.407567,80.0,270.041,25.0,130.0,50.0,0.0
9001,1670564225.468621,80.0,270.084,25.0,130.0,50.0,0.0
9002,1670564230.5596788,80.0,270.135,25.0,130.0,50.0,0.0
9003,1670564235.6411462,80.0,270.184,25.0,130.0,50.0,0.0
9004,1670564240.731802,80.0,270.19,25.0,130.0,50.0,0.0
9005,1670564245.822608,80.0,270.226,25.0,130.0,50.0,0.0
9006,1670564250.883634,80.0,270.277,25.0,130.0,50.0,0.0
9007,1670564255.974807,80.0,270.314,25.0,130.0,50.0,0.0
9008,1670564261.071784,80.0,270.349,25.0,130.0,50.0,0.0
9009,1670564266.16567,80.0,270.379,25.0,130.0,50.0,0.0
9010,1670564271.2541401,80.0,270.42900000000003,25.0,130.0,50.0,0.0
9011,1670564276.32911,80.0,270.397,25.0,130.0,50.0,0.0
9012,1670564281.399214,80.0,270.481,25.0,130.0,50.0,0.0
9013,1670564286.486092,80.0,270.518,25.0,130.0,50.0,0.0
9014,1670564291.581167,80.0,270.545,25.0,130.0,50.0,0.0
9015,1670564296.662616,80.0,270.594,25.0,130.0,50.0,0.0
9016,1670564301.743807,80.0,270.66200000000003,25.0,130.0,50.0,0.0
9017,1670564306.836577,80.0,270.684,25.0,130.0,50.0,0.0
9018,1670564311.916405,80.0,270.686,25.0,130.0,50.0,0.0
9019,1670564317.036978,80.0,270.752,25.0,130.0,50.0,0.0
9020,1670564322.116972,80.0,270.78,25.0,130.0,50.0,0.0
9021,1670564327.188515,80.0,270.8,25.0,130.0,50.0,0.0
9022,1670564332.259834,80.0,270.855,25.0,130.0,50.0,0.0
9023,1670564337.3405962,80.0,270.897,25.0,130.0,50.0,0.0
9024,1670564342.423805,80.0,270.937,25.0,130.0,50.0,0.0
9025,1670564347.502166,80.0,270.91200000000003,25.0,130.0,50.0,0.0
9026,1670564352.593744,80.0,270.974,25.0,130.0,50.0,0.0
9027,1670564357.674264,80.0,271.01599999999996,25.0,130.0,50.0,0.0
9028,1670564362.7553911,80.0,271.007,25.0,130.0,50.0,0.0
9029,1670564367.826741,80.0,271.056,25.0,130.0,50.0,0.0
9030,1670564372.907462,80.0,271.09,25.0,130.0,50.0,0.0
9031,1670564377.9879868,80.0,271.152,25.0,130.0,50.0,0.0
9032,1670564383.091661,80.0,271.198,25.0,130.0,50.0,0.0
9033,1670564388.184485,80.0,271.237,25.0,130.0,50.0,0.0
9034,1670564393.281358,80.0,271.312,25.0,130.0,50.0,0.0
9035,1670564398.37244,80.0,271.343,25.0,130.0,50.0,0.0
9036,1670564403.4773881,80.0,271.328,25.0,130.0,50.0,0.0
9037,1670564408.554617,80.0,271.351,25.0,130.0,50.0,0.0
9038,1670564413.648834,80.0,271.378,25.0,130.0,50.0,0.0
9039,1670564418.736206,80.0,271.416,25.0,130.0,50.0,0.0
9040,1670564423.797125,80.0,271.47,25.0,130.0,50.0,0.0
9041,1670564428.8780189,80.0,271.48900000000003,25.0,130.0,50.0,0.0
9042,1670564433.9589038,80.0,271.527,25.0,130.0,50.0,0.0
9043,1670564439.049875,80.0,271.536,25.0,130.0,50.0,0.0
9044,1670564444.1311312,80.0,271.582,25.0,130.0,50.0,0.0
9045,1670564449.211999,80.0,271.58299999999997,25.0,130.0,50.0,0.0
9046,1670564454.272693,80.0,271.654,25.0,130.0,50.0,0.0
9047,1670564459.353568,80.0,271.67,25.0,130.0,50.0,0.0
9048,1670564464.435212,80.0,271.672,25.0,130.0,50.0,0.0
9049,1670564469.525505,80.0,271.721,25.0,130.0,50.0,0.0
9050,1670564474.596458,80.0,271.70099999999996,25.0,130.0,50.0,0.0
9051,1670564479.678266,80.0,271.709,25.0,130.0,50.0,0.0
