Time(s),SetTemp(K),Temp(K),HeatPower,P,I,D
379.906012,+380.000,+379.757,+068.4,+0049.9,+0036.0,+100.0
380.985701,+380.000,+379.794,+067.9,+0049.9,+0036.0,+100.0
382.065614,+380.000,+379.830,+068.0,+0049.9,+0036.0,+100.0
383.196602,+380.000,+379.860,+067.8,+0049.9,+0036.0,+100.0
384.266716,+380.000,+379.859,+068.2,+0049.9,+0036.0,+100.0
385.356936,+380.000,+379.884,+067.8,+0049.9,+0036.0,+100.0
386.427102,+380.000,+379.905,+067.8,+0049.9,+0036.0,+100.0
387.507173,+380.000,+379.941,+067.4,+0049.9,+0036.0,+100.0
388.617284,+380.000,+379.936,+068.1,+0049.9,+0036.0,+100.0
389.687730,+380.000,+379.940,+067.8,+0049.9,+0036.0,+100.0
390.767255,+380.000,+379.957,+067.8,+0049.9,+0036.0,+100.0
391.838200,+380.000,+379.973,+067.7,+0049.9,+0036.0,+100.0
392.897953,+380.000,+379.990,+067.5,+0049.9,+0036.0,+100.0
393.978499,+380.000,+380.017,+067.2,+0049.9,+0036.0,+100.0
395.068829,+380.000,+380.043,+067.2,+0049.9,+0036.0,+100.0
396.198752,+380.000,+380.049,+067.2,+0049.9,+0036.0,+100.0
397.289356,+380.000,+380.060,+067.1,+0049.9,+0036.0,+100.0
398.398599,+380.000,+380.058,+067.5,+0049.9,+0036.0,+100.0
399.479213,+380.000,+380.051,+067.4,+0049.9,+0036.0,+100.0
400.558743,+380.000,+380.049,+067.7,+0049.9,+0036.0,+100.0
401.630127,+380.000,+380.057,+067.4,+0049.9,+0036.0,+100.0
402.699832,+380.000,+380.058,+067.6,+0049.9,+0036.0,+100.0
403.779681,+380.000,+380.055,+067.6,+0049.9,+0036.0,+100.0
404.859916,+380.000,+380.068,+067.5,+0049.9,+0036.0,+100.0
405.930382,+380.000,+380.077,+067.3,+0049.9,+0036.0,+100.0
